praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
39.6,1.57,16.7,147.0,41.0,8.2,11.4,365.0,1.23,13.7,4.45
53.8,1.09,20.2,18.3,32.8,6.98,14.5,294.0,1.0,1.0,2.19
42.9,3.79,10.0,19.5,12.6,42.2,40.0,229.0,1.0,1.39,1.89
36.5,1.31,18.4,183.0,29.4,53.3,88.2,1582.0,9.73,69.2,1.93
37.2,1.0,12.9,235.0,16.7,10.6,15.3,437.0,1.0,9.22,1.0
19.8,4.29,15.1,30.0,6.49,3.92,9.31,1009.0,2.31,4.49,1.05
31.3,1.84,18.1,92.2,13.0,9.14,16.4,297.0,1.0,3.13,1.7
33.4,2.94,43.3,308.0,85.8,7.43,11.9,281.0,13.2,276.0,2.15
44.9,11.8,33.4,22.1,22.1,13.0,15.8,334.0,5.94,6.85,2.53
26.7,1.01,22.3,50.0,13.2,18.9,18.6,352.0,1.0,70.4,1.26
53.8,1.21,15.0,100.0,44.5,57.3,67.3,1843.0,3.43,6.79,1.06
26.4,3.52,31.6,28.1,18.9,16.8,28.9,385.0,1.0,3.11,1.55
53.8,1.91,28.6,22.7,9.91,16.8,16.5,313.0,1.0,1.0,1.41
40.3,1.01,13.5,165.0,28.6,4.22,17.9,322.0,1.07,17.2,1.91
9.65,1.75,18.9,25.7,1.57,53.8,54.7,343.0,1.0,1.91,1.04
24.8,2.17,41.8,172.0,48.7,31.1,38.9,410.0,1.0,127.0,1.38
34.9,1.0,27.6,69.2,31.1,25.3,35.2,355.0,1.0,3.79,1.38
1.19,1.83,67.3,188.0,154.0,34.9,36.8,437.0,1.26,6.67,1.76
17.9,6.79,23.9,23.3,15.3,27.4,43.7,1219.0,1.0,1.0,1.08
40.0,1.27,5.57,189.0,24.8,11.2,16.5,396.0,1.0,12.2,2.39
1.0,1.54,27.6,23.3,17.9,89.0,114.0,2329.0,1.0,1.0,1.38
36.5,1.0,46.1,15.0,67.3,7.7,34.3,638.0,1.0,1.01,1.53
35.2,1.0,26.2,40.3,19.5,21.5,19.3,340.0,6.1,68.5,14.7
61.5,3.82,20.9,32.5,9.39,21.5,33.1,453.0,1.57,12.6,2.02
49.6,1.0,27.1,18.3,12.1,14.5,18.8,259.0,9.14,615.0,3.08
49.6,1.61,28.1,21.7,11.8,67.3,72.3,1046.0,1.0,269.0,3.13
37.2,1.11,56.2,85.1,97.3,14.7,21.7,253.0,1.0,18.9,1.38
32.2,1.18,15.3,16.8,19.3,7.7,13.2,305.0,1.0,2.23,1.0
72.3,3.02,37.9,10.6,71.0,3.22,10.4,286.0,1.0,1.01,2.94
16.0,5.83,17.8,66.1,44.9,13.7,16.7,308.0,1.0,1.01,1.01
38.2,2.62,8.98,229.0,24.6,5.62,14.3,407.0,1.0,9.65,1.35
89.8,1.18,31.1,54.7,10.0,10.4,10.1,319.0,1.65,255.0,1.54
41.4,2.13,50.9,83.5,5.83,26.2,34.0,1027.0,1.0,2.92,1.27
33.1,1.25,23.7,31.6,22.1,9.39,12.6,250.0,1.0,1.0,1.2
34.6,1.39,9.06,109.0,32.5,12.4,10.6,322.0,1.0,2.07,2.02
44.1,1.0,17.9,91.4,35.5,17.9,25.7,300.0,1.0,2.39,1.14
34.6,6.55,27.4,16.5,1.01,7.3,18.3,313.0,19.6,4.45,11.7
24.1,2.09,34.0,346.0,83.5,93.1,114.0,1241.0,8.58,1.0,1.07
61.0,2.21,42.6,227.0,98.2,4.03,13.7,217.0,5.78,26.9,3.49
42.2,1.76,18.1,63.8,15.5,6.79,12.5,346.0,1.0,5.67,1.12
39.6,3.68,77.7,253.0,80.6,47.8,61.0,723.0,1.0,1.0,1.02
48.7,11.0,18.6,248.0,48.3,10.7,15.1,235.0,1.0,1.0,1.11
54.2,1.0,18.1,40.0,11.2,41.4,53.3,692.0,10.1,552.0,10.6
27.4,1.01,16.3,119.0,26.9,5.67,10.5,445.0,5.52,113.0,1.86
21.9,1.01,23.9,17.8,11.0,17.5,22.7,340.0,7.64,115.0,1.25
40.0,2.64,25.5,101.0,15.0,8.74,13.2,257.0,1.0,186.0,1.0
37.2,2.23,9.31,17.8,12.6,3.49,17.0,368.0,1.29,1.0,1.21
47.8,3.72,2.27,17.2,42.9,17.9,21.7,410.0,1.0,1.35,4.03
39.6,1.53,18.3,67.9,17.6,9.06,10.0,250.0,1.0,10.6,1.0
3.55,1.0,19.1,1.57,6.38,12.4,15.1,297.0,1.0,1.0,1.86
88.2,1.31,18.8,93.1,52.8,9.14,15.3,389.0,1.88,1.0,1.46
19.8,3.52,27.1,43.7,8.66,15.8,83.5,1186.0,4.7,26.4,6.04
18.9,3.52,17.3,188.0,42.2,14.5,18.1,365.0,1.0,1.0,1.03
34.6,4.07,22.5,100.0,41.8,41.0,62.6,1134.0,1.0,2.55,1.0
50.5,12.5,18.1,23.3,15.0,70.4,84.3,1611.0,8.9,63.2,14.2
35.2,1.0,25.3,23.5,13.0,23.3,18.3,305.0,1.0,17.9,1.0
27.1,1.11,27.4,35.9,14.1,20.4,22.3,297.0,1.0,15.4,1.49
59.9,1.01,41.4,311.0,93.9,9.39,12.3,294.0,1.0,445.0,2.19
14.3,1.76,32.2,227.0,19.6,18.1,29.4,737.0,1.0,7.17,2.44
28.4,2.11,1.0,6.1,30.5,18.6,22.1,269.0,21.1,2690.0,5.99
44.1,1.89,30.0,39.6,21.1,2.5,9.22,279.0,3.65,308.0,7.91
43.3,1.61,13.1,120.0,24.4,4.74,5.33,79.9,1.0,1.01,1.58
40.3,2.64,13.7,111.0,27.9,13.3,17.3,325.0,1.0,1.0,1.0
176.0,1.01,31.1,35.2,23.9,21.7,24.4,305.0,1.0,1.01,1.24
25.9,1.58,6.67,147.0,17.2,10.2,13.0,276.0,1.0,1.53,1.0
21.9,3.62,23.7,26.9,7.23,58.8,90.6,1420.0,1.0,5.28,1.68
85.1,1.0,17.9,161.0,12.4,10.6,20.2,308.0,3.37,340.0,14.5
34.0,1.95,27.9,30.8,30.2,4.33,6.04,133.0,1.0,53.3,1.0
51.9,1.0,14.5,147.0,34.3,7.37,14.7,274.0,2.07,40.7,5.47
31.9,2.62,20.2,25.9,10.5,22.9,33.1,311.0,1.0,1.0,1.2
38.9,1.33,10.1,20.5,7.91,69.8,81.3,1334.0,1.0,1.0,2.55
45.3,1.0,24.1,36.5,15.8,4.7,23.3,346.0,5.73,250.0,1.6
31.9,2.71,13.7,195.0,20.2,16.1,16.8,322.0,1.0,11.8,2.67
49.1,12.4,32.8,27.9,22.7,11.7,38.2,1144.0,1.0,2.55,1.0
23.3,4.61,17.8,22.1,14.9,48.7,67.3,922.0,1.0,9.82,1.0
28.1,4.49,18.8,20.2,10.2,3.08,21.9,730.0,1.0,1.75,2.0
34.6,7.1,5.73,20.7,15.1,32.2,41.4,813.0,44.5,1382.0,2.44
30.5,1.01,7.3,173.0,22.9,6.61,13.7,890.0,1.0,1.0,1.65
