praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
117.0,213.0,15.3,158.0,44.1,3.13,161.0,375.0,12.6,43.3,16.4
615.0,939.0,11.4,63.8,14.9,21.9,67.3,1433.0,1.0,20.2,17.0
313.0,441.0,18.1,36.2,20.7,5.23,22.5,195.0,3.89,19.6,13.6
77.7,98.2,26.4,51.9,36.8,4.1,75.7,205.0,4.1,28.4,8.66
153.0,225.0,14.5,12.5,11.5,1.0,31.1,30.5,1.0,26.7,5.94
368.0,538.0,19.3,40.7,14.2,3.08,62.1,1554.0,1.0,19.1,7.43
349.0,533.0,18.1,17.6,12.0,6.15,46.1,149.0,6.92,29.4,167.0
1046.0,1486.0,18.9,18.1,15.5,1.86,31.3,113.0,1.0,17.6,6.98
334.0,533.0,31.9,41.8,1.86,1.0,22.5,22.9,1.33,44.5,11.7
922.0,1407.0,28.4,34.9,12.1,14.6,50.0,604.0,1.35,15.1,15.3
90.6,104.0,3.96,10.9,17.8,51.9,213.0,7041.0,1.0,16.8,9.22
1018.0,1486.0,13.1,23.9,25.9,5.42,44.9,1794.0,2.35,15.3,13.5
205.0,289.0,16.5,71.0,40.0,2.25,68.5,165.0,2.55,30.2,1.0
213.0,331.0,3.62,289.0,59.9,1.0,28.6,55.2,1.33,8.66,6.26
165.0,246.0,13.6,8.06,15.8,1.0,28.4,136.0,1.0,24.4,4.18
200.0,269.0,13.8,18.8,21.9,1.53,119.0,389.0,1.0,44.9,12.0
914.0,1420.0,18.1,127.0,49.6,1.02,48.7,167.0,2.86,30.2,20.0
143.0,281.0,19.5,34.6,8.82,1.86,196.0,368.0,1.98,66.7,9.06
142.0,253.0,13.1,13.8,7.5,2.62,42.2,88.2,1.19,44.5,5.94
229.0,328.0,17.3,16.0,1.04,7.37,44.1,1358.0,3.28,30.5,7.84
1778.0,2503.0,10.6,111.0,23.3,10.3,142.0,1946.0,1.0,35.5,1.0
85.8,127.0,26.9,39.2,12.3,16.3,52.3,1382.0,2.31,23.7,9.65
227.0,322.0,9.14,20.4,13.5,1.76,62.1,158.0,1.98,23.7,12.4
319.0,414.0,13.7,1.0,14.9,1.0,163.0,276.0,1.0,21.9,10.3
588.0,914.0,8.35,117.0,30.2,2.15,27.4,150.0,36.2,73.0,29.7
223.0,313.0,3.31,16.8,18.9,1.43,60.4,153.0,2.92,37.2,6.21
1252.0,1747.0,7.57,7.17,33.7,3.96,69.2,196.0,1.31,27.1,2.46
221.0,269.0,32.8,11.2,30.0,9.73,85.1,1611.0,1.36,14.5,8.51
414.0,615.0,13.8,25.7,17.5,3.72,55.2,237.0,6.85,32.8,23.7
209.0,302.0,23.7,17.6,5.23,11.3,102.0,2110.0,3.96,26.2,1.0
491.0,750.0,21.3,15.3,9.65,5.14,117.0,407.0,3.46,47.0,5.14
965.0,1554.0,5.67,57.8,24.4,3.65,73.7,255.0,1.13,37.5,2.76
359.0,594.0,10.0,10.6,1.0,1.0,41.4,117.0,9.14,43.7,34.9
1877.0,2690.0,23.1,27.6,4.74,9.22,77.7,322.0,1.0,22.9,14.1
292.0,433.0,56.7,123.0,55.7,6.04,239.0,1596.0,1.39,31.3,4.57
151.0,183.0,47.8,37.5,5.78,1.0,30.0,30.5,1.0,15.8,4.18
1055.0,1512.0,4.83,8.98,20.5,5.14,69.8,1407.0,1.0,36.5,10.0
250.0,362.0,19.6,85.1,27.4,23.7,82.0,1596.0,4.1,55.7,9.91
101.0,153.0,16.1,29.4,6.04,3.13,58.8,198.0,3.4,20.7,7.77
136.0,179.0,14.5,22.5,19.5,1.0,44.5,102.0,1.0,18.9,6.98
32.5,34.0,10.2,26.7,31.9,47.8,147.0,1999.0,1.47,27.9,10.8
866.0,1208.0,17.3,31.9,32.5,2.09,18.6,692.0,1.0,23.5,3.52
170.0,231.0,41.4,108.0,29.7,3.85,75.7,225.0,1.21,24.6,3.96
120.0,253.0,10.3,69.8,17.0,5.73,34.3,1046.0,1.0,31.1,2.74
184.0,259.0,5.38,131.0,23.7,11.0,50.5,1114.0,13.8,71.7,24.1
44.1,40.7,12.7,57.3,18.6,1.0,52.8,72.3,1.0,16.4,4.07
205.0,300.0,34.0,101.0,66.7,1.78,40.0,136.0,2.07,22.3,7.84
100.0,178.0,17.8,165.0,24.8,1.0,82.0,191.0,1.17,40.7,7.57
158.0,253.0,17.8,21.9,10.0,6.26,90.6,337.0,2.92,25.3,2.19
1928.0,2788.0,8.58,131.0,46.1,1.0,22.9,78.4,1.88,38.9,2.17
10.6,45.7,9.82,85.1,13.2,2.09,73.7,906.0,1.95,20.7,2.13
271.0,426.0,13.1,67.3,26.7,2.79,45.7,165.0,1.75,15.5,4.14
461.0,661.0,20.9,45.7,26.7,3.0,55.2,104.0,5.38,23.7,11.2
4.74,4.29,5.83,21.5,14.7,3.62,14.6,26.2,2.79,55.7,8.43
78.4,193.0,8.74,10.6,6.55,6.04,36.5,2329.0,2.39,13.2,10.8
308.0,478.0,12.4,205.0,30.8,28.6,132.0,4698.0,2.48,22.3,4.26
337.0,500.0,7.99,104.0,12.3,1.61,47.4,92.2,1.0,21.5,4.57
422.0,615.0,8.74,76.4,25.9,7.1,51.4,835.0,2.15,3.59,12.4
449.0,632.0,13.8,36.2,19.6,12.5,69.2,1009.0,15.4,42.6,18.4
33.4,27.6,9.82,34.6,15.1,2.33,35.5,204.0,1.04,27.9,26.4
87.4,94.7,9.91,60.4,18.4,2.21,67.3,165.0,1.0,15.7,10.9
164.0,241.0,12.1,18.3,14.2,1.0,40.7,89.0,3.55,34.0,3.59
77.0,114.0,14.1,27.1,15.7,3.16,50.0,2503.0,1.75,17.2,1.0
98.2,168.0,24.8,55.2,9.06,7.7,54.7,1370.0,1.73,40.3,5.09
32.5,37.2,46.1,1055.0,352.0,1.75,56.7,164.0,15.0,41.4,10.0
835.0,1219.0,8.51,49.6,17.9,8.51,126.0,389.0,1.26,41.4,9.39
103.0,186.0,8.2,189.0,24.8,4.33,22.3,77.0,1.0,31.3,12.3
117.0,157.0,8.2,16.4,28.1,15.0,101.0,355.0,2.59,44.1,9.91
1009.0,1540.0,55.2,79.1,10.4,3.05,29.7,698.0,2.07,11.4,3.62
777.0,1241.0,7.5,84.3,13.8,13.3,69.8,1843.0,6.15,21.9,7.91
410.0,704.0,5.99,105.0,28.6,3.75,29.2,139.0,1.31,30.8,4.45
1208.0,1685.0,15.7,13.7,13.8,8.06,50.5,1395.0,2.04,25.0,77.0
160.0,223.0,1.0,204.0,9.06,1.36,36.2,50.5,2.67,18.9,11.0
292.0,422.0,18.6,120.0,59.9,3.16,119.0,248.0,3.96,31.9,11.5
235.0,362.0,2.97,23.3,33.4,1.0,42.9,61.0,1.53,23.1,7.1
188.0,255.0,41.4,85.8,23.7,1.42,26.4,75.0,1.0,19.3,9.39
906.0,1433.0,15.1,19.3,4.14,1.33,75.0,147.0,1.91,19.6,10.8
25.5,24.8,47.4,108.0,57.8,6.67,48.7,319.0,1.0,33.7,9.31
229.0,325.0,13.7,82.8,21.5,4.29,18.6,62.1,2.79,30.2,1.0
385.0,610.0,44.1,65.5,28.9,2.13,27.1,61.0,1.04,27.1,10.9
835.0,1208.0,10.8,15.4,7.64,23.9,70.4,982.0,28.6,50.5,18.3
92.2,158.0,7.23,125.0,53.3,1.24,90.6,305.0,3.52,14.7,11.5
276.0,396.0,12.9,19.3,6.67,1.51,108.0,281.0,1.24,24.1,9.91
9.39,12.0,78.4,165.0,47.4,10.7,56.2,2714.0,3.82,34.0,2.29
146.0,191.0,22.9,24.8,9.73,20.2,64.9,1114.0,1.0,28.4,17.8
791.0,1155.0,9.73,109.0,36.2,1.0,50.0,111.0,1.0,15.8,10.1
1928.0,2690.0,17.2,379.0,175.0,2.94,21.3,68.5,1.58,22.1,2.97
311.0,441.0,12.9,24.8,26.7,1.0,49.6,82.0,1.83,7.43,3.43
289.0,422.0,6.44,198.0,24.8,15.3,59.4,1540.0,1.0,21.1,11.1
33.4,48.7,19.1,37.5,19.8,1.25,42.9,91.4,2.19,20.9,7.91
528.0,882.0,31.3,610.0,136.0,4.53,34.6,1731.0,1.0,19.1,9.73
255.0,365.0,18.1,13.7,15.0,7.23,75.7,2267.0,2.69,21.5,13.3
59.9,73.7,16.5,478.0,158.0,3.65,41.0,221.0,1.0,20.9,7.1
178.0,308.0,15.4,145.0,25.0,3.19,34.9,158.0,1.0,13.6,10.6
1310.0,1894.0,16.8,207.0,54.2,5.57,46.1,1625.0,3.62,35.5,41.0
50.9,103.0,57.3,107.0,8.98,3.19,97.3,246.0,16.1,43.3,18.3
1370.0,1928.0,7.77,257.0,23.5,9.47,157.0,355.0,1.53,16.7,3.85
375.0,588.0,13.6,18.4,16.1,1.15,77.0,198.0,18.9,57.8,19.1
147.0,219.0,12.7,40.0,17.3,5.09,49.6,233.0,1.0,35.5,7.1
153.0,237.0,16.8,56.2,20.2,1.42,31.1,35.2,3.19,10.2,1.68
209.0,292.0,25.7,113.0,48.3,2.48,38.5,125.0,4.45,40.7,89.0
279.0,414.0,12.4,26.9,8.66,4.49,58.3,130.0,4.07,28.9,4.83
982.0,1433.0,24.6,35.2,5.62,2.46,45.3,217.0,14.2,39.2,9.91
750.0,1155.0,6.67,103.0,50.5,1.86,28.9,106.0,1.0,44.5,10.0
519.0,806.0,9.91,73.7,12.2,3.62,89.8,308.0,2.41,24.1,3.34
170.0,286.0,19.3,3.02,21.3,2.09,25.7,54.7,1.31,30.0,16.3
244.0,359.0,23.9,22.7,14.5,2.19,44.5,193.0,10.5,30.2,34.0
594.0,947.0,1.54,403.0,56.2,1.57,52.8,154.0,1.23,29.4,7.5
50.9,61.0,41.0,109.0,15.0,2.25,56.7,1596.0,37.2,54.2,28.4
90.6,122.0,60.4,137.0,12.5,3.4,102.0,319.0,2.04,10.2,4.45
368.0,547.0,31.1,37.9,5.78,1.84,48.3,1134.0,3.59,35.5,5.83
710.0,1027.0,14.7,11.2,6.1,1.13,51.9,157.0,1.0,22.1,5.78
89.0,131.0,7.43,90.6,7.7,1.0,31.9,15.1,8.35,31.9,13.9
523.0,813.0,16.1,5.83,27.4,1.43,149.0,346.0,7.5,61.5,21.7
211.0,311.0,11.8,17.5,18.1,5.57,82.8,365.0,2.48,47.8,9.82
441.0,710.0,131.0,111.0,737.0,15.8,71.7,1275.0,3.4,30.5,7.57
56.2,100.0,14.6,16.1,5.94,1.88,57.8,195.0,1.25,17.5,5.62
213.0,340.0,12.4,78.4,22.7,1.18,40.0,178.0,3.02,32.2,11.0
331.0,429.0,4.03,15.8,61.5,5.33,89.0,365.0,4.66,56.7,205.0
262.0,355.0,34.9,219.0,71.0,1.0,58.3,173.0,2.17,21.1,2.46
76.4,79.9,36.5,193.0,56.2,1.0,33.1,84.3,5.33,7.5,11.0
1499.0,2091.0,11.2,173.0,44.5,3.46,160.0,583.0,2.79,22.5,7.04
50.0,56.7,16.7,13.3,6.73,1.0,15.5,68.5,2.5,14.2,7.37
225.0,313.0,10.5,89.0,36.2,3.37,69.8,267.0,1.0,27.6,3.34
225.0,359.0,17.8,15.3,5.38,31.1,85.1,1055.0,1.96,18.9,1.05
94.7,167.0,15.3,20.5,12.4,3.4,54.2,151.0,1.0,42.6,15.1
189.0,346.0,25.7,137.0,52.3,8.35,58.8,1499.0,2.17,16.0,11.3
426.0,661.0,4.78,20.5,46.6,5.42,123.0,241.0,8.66,31.9,2.25
172.0,286.0,17.8,14.2,1.27,1.0,137.0,267.0,1.54,12.5,1.79
491.0,704.0,12.1,83.5,26.2,26.4,246.0,8896.0,1.0,16.7,8.82
311.0,437.0,10.4,253.0,30.8,1.76,130.0,322.0,1.26,8.82,3.02
34.3,58.8,8.66,14.2,17.5,1.76,25.9,57.3,1.06,21.3,10.7
1230.0,1762.0,9.73,89.8,17.9,2.59,40.7,78.4,1.0,35.9,8.43
89.8,141.0,13.6,11.3,2.31,2.29,32.5,66.1,2.04,13.1,4.33
422.0,557.0,29.2,114.0,40.0,7.5,54.7,1322.0,27.1,120.0,38.2
173.0,297.0,9.39,17.9,8.51,6.21,71.0,319.0,1.35,18.6,3.65
302.0,445.0,13.3,25.7,2.53,7.17,90.6,1144.0,1.13,5.62,5.83
215.0,375.0,4.83,54.7,7.5,1.0,49.1,163.0,2.07,18.9,6.32
213.0,302.0,16.5,16.4,48.3,1.0,38.5,98.2,1.0,19.3,3.85
349.0,547.0,9.14,142.0,17.2,1.96,59.9,165.0,4.61,25.5,5.67
59.4,77.0,10.5,16.0,26.2,2.67,15.7,55.2,1.91,40.3,8.51
64.9,93.1,7.17,111.0,43.3,2.23,50.5,133.0,4.18,29.2,7.64
1084.0,1540.0,23.1,60.4,50.0,1.79,43.7,57.3,3.65,40.7,8.74
279.0,379.0,13.6,13.8,4.49,2.48,69.8,101.0,1.36,46.6,3.89
170.0,215.0,17.2,24.8,8.58,5.14,121.0,349.0,6.15,14.7,8.9
107.0,184.0,16.5,297.0,63.8,9.14,48.7,1433.0,20.4,44.9,17.9
835.0,1322.0,18.4,10.8,8.98,2.25,60.4,205.0,1.09,7.99,1.73
445.0,615.0,5.88,76.4,19.6,6.67,50.9,264.0,2.23,17.2,4.61
123.0,181.0,17.3,46.1,25.0,1.07,18.9,104.0,1.0,36.5,13.7
661.0,1075.0,15.1,21.3,12.1,1.43,23.1,59.4,1.03,5.47,4.29
403.0,638.0,13.8,31.9,36.2,1.26,29.2,63.8,2.84,12.6,6.1
168.0,233.0,16.1,61.0,28.6,1.76,35.5,131.0,14.5,45.3,22.7
311.0,483.0,12.2,9.06,8.58,1.03,63.2,213.0,38.2,74.3,12.6
1219.0,1827.0,64.4,98.2,10.5,1.0,26.7,85.1,1.27,22.9,20.7
319.0,491.0,31.1,168.0,34.9,1.39,75.7,129.0,2.48,25.7,8.58
235.0,316.0,13.5,75.7,16.0,1.86,87.4,204.0,1.0,16.1,10.5
76.4,125.0,7.37,163.0,15.7,3.0,47.8,142.0,1.0,24.8,5.47
429.0,667.0,4.07,15.4,25.7,1.0,47.0,87.4,2.79,31.1,49.1
433.0,610.0,14.7,108.0,51.9,1.57,110.0,269.0,7.23,39.2,10.4
32.2,70.4,13.7,72.3,17.6,2.02,31.6,82.0,48.3,139.0,59.9
40.3,46.6,11.3,17.9,5.94,2.92,132.0,279.0,2.23,13.1,5.52
271.0,418.0,18.3,149.0,38.5,23.7,75.0,1298.0,1.95,23.9,12.0
313.0,509.0,9.47,34.9,30.2,1.73,33.4,70.4,1.08,23.5,4.29
286.0,403.0,11.9,80.6,50.9,1.29,98.2,286.0,1.45,41.0,10.7
248.0,359.0,7.77,83.5,21.5,1.0,24.4,55.7,1.65,18.9,4.78
64.9,85.1,11.4,106.0,36.2,2.23,145.0,253.0,1.0,11.2,3.43
1433.0,2072.0,8.13,30.8,79.1,4.87,20.9,163.0,1.09,8.51,7.3
271.0,418.0,6.98,12.5,29.4,1.0,45.3,64.9,1.1,17.3,9.56
57.8,91.4,17.2,15.7,6.55,4.91,35.2,122.0,1.32,20.2,4.49
346.0,594.0,15.7,12.1,19.6,1.0,58.8,158.0,1.78,32.2,4.33
119.0,157.0,13.5,121.0,40.3,2.69,48.7,172.0,12.2,29.2,38.5
225.0,355.0,16.4,20.0,9.22,20.5,207.0,3023.0,20.9,84.3,46.6
111.0,147.0,3.79,10.7,29.7,7.64,50.0,1075.0,2.11,19.8,2.79
