praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
20.7,6.61,48.3,523.0,130.0,17.0,44.5,337.0,20.5,23.1,10.2
31.1,15.1,45.3,75.7,47.0,12.7,31.9,470.0,18.4,40.0,6.21
25.5,28.1,9.39,13.8,61.5,27.9,68.5,1433.0,19.1,32.2,23.9
69.8,23.7,14.2,41.0,44.9,9.06,29.7,1877.0,29.2,28.9,4.66
5.0,18.6,13.3,167.0,52.3,50.9,233.0,3134.0,45.7,55.7,20.5
72.3,41.4,7.3,37.5,4.22,6.32,25.5,1811.0,1.0,6.73,8.43
40.3,27.1,1.0,858.0,9.06,17.3,34.6,195.0,16.5,28.6,9.91
7.99,29.4,9.91,89.8,31.1,60.4,93.1,538.0,17.2,22.7,8.2
67.3,25.0,23.5,4.07,28.1,50.9,89.0,1018.0,17.5,22.5,9.82
59.9,19.5,33.4,115.0,50.5,6.73,11.2,343.0,24.6,32.2,6.21
37.9,19.6,13.9,119.0,43.7,15.0,54.7,528.0,33.4,37.2,11.2
73.0,37.9,13.2,18.8,34.6,13.6,58.8,1018.0,21.3,27.9,9.47
75.0,28.6,30.2,474.0,172.0,5.57,30.8,514.0,15.8,18.4,3.79
33.1,21.9,8.9,168.0,34.3,23.1,39.2,316.0,21.1,26.4,3.19
22.9,15.8,12.9,119.0,34.3,109.0,221.0,1027.0,10.6,13.0,6.73
11.3,17.6,49.6,110.0,42.9,27.6,47.8,289.0,25.0,42.6,7.23
49.1,15.0,11.1,142.0,33.1,12.9,17.0,311.0,4.66,16.7,50.9
37.9,38.5,29.4,38.5,27.4,17.8,51.4,610.0,17.9,37.2,12.4
6.44,16.3,5.33,217.0,32.2,5.19,37.5,346.0,21.9,25.7,8.98
56.2,29.4,7.77,18.6,39.2,24.1,35.5,389.0,33.7,34.0,14.6
85.1,37.5,11.8,21.9,28.1,26.9,31.6,269.0,13.8,31.3,30.5
89.8,83.5,19.5,8.66,8.66,43.7,57.8,410.0,14.3,15.1,9.22
74.3,32.2,1.01,253.0,16.4,47.4,127.0,1230.0,24.6,43.3,3.68
30.0,23.7,3.34,86.6,14.1,29.4,44.1,343.0,30.2,21.9,15.4
106.0,25.5,5.28,204.0,14.2,4.78,29.4,673.0,19.6,24.6,22.1
61.5,23.1,96.5,292.0,63.8,38.2,60.4,461.0,17.6,28.9,4.66
85.8,20.5,7.84,22.3,31.6,18.9,19.1,255.0,48.3,60.4,15.1
47.8,17.9,16.7,149.0,43.7,27.6,46.6,914.0,18.3,17.0,5.62
35.5,29.4,23.5,125.0,49.6,26.2,47.4,523.0,1.38,30.5,2.67
48.3,19.1,13.0,55.2,26.7,15.3,27.4,319.0,1.81,7.77,2.11
111.0,36.8,48.7,87.4,25.3,18.4,34.9,478.0,14.5,25.5,19.6
53.3,20.9,11.1,211.0,22.9,16.8,23.7,352.0,19.5,18.3,9.82
14.3,13.6,3.31,362.0,59.4,3.19,2.67,86.6,1.72,1.0,7.04
39.6,11.1,17.9,15.7,2.53,11.4,13.0,487.0,26.9,31.9,11.7
14.3,23.1,11.7,158.0,40.0,11.3,21.1,470.0,18.9,29.2,10.1
126.0,45.7,2.39,250.0,1.54,47.8,76.4,939.0,12.7,18.8,70.4
31.9,17.3,14.5,30.5,72.3,9.65,17.2,552.0,19.1,17.5,8.58
56.2,30.2,9.22,71.0,26.7,22.3,38.2,365.0,25.3,23.3,19.8
131.0,85.1,25.3,191.0,88.2,13.3,28.1,410.0,10.4,14.9,6.44
34.9,10.8,7.43,153.0,41.0,22.7,69.2,1176.0,25.7,37.9,4.45
30.5,12.9,17.6,64.9,14.6,20.4,31.6,396.0,22.5,39.6,10.5
8.66,20.9,13.0,46.1,72.3,16.1,21.1,337.0,17.9,22.3,9.82
46.1,16.1,9.73,34.6,3.43,30.5,40.7,379.0,31.3,43.3,13.0
59.4,33.1,33.7,112.0,15.7,14.3,38.5,704.0,2.0,10.9,6.04
93.1,22.3,8.9,211.0,57.3,53.3,95.6,1526.0,31.9,45.7,5.78
38.5,22.5,16.1,449.0,82.0,34.9,43.7,557.0,17.9,21.1,6.04
99.1,43.7,9.47,514.0,107.0,13.3,20.0,562.0,23.9,37.9,14.6
76.4,22.7,14.7,184.0,47.4,26.9,48.3,352.0,29.2,44.1,18.3
106.0,66.7,5.83,188.0,30.2,8.82,23.7,500.0,21.9,35.5,15.4
112.0,28.1,14.3,123.0,20.0,3.16,18.4,1134.0,16.3,37.5,27.1
105.0,58.3,7.84,175.0,55.7,7.91,13.7,453.0,23.1,26.9,15.1
94.7,26.2,5.99,16.0,35.9,4.03,15.3,487.0,30.8,26.4,5.19
87.4,153.0,8.58,13.5,61.0,26.7,36.2,396.0,36.2,45.3,17.6
120.0,41.0,1.0,81.3,13.6,22.9,38.5,271.0,21.9,23.1,7.84
52.3,25.0,15.4,84.3,26.7,22.1,24.8,281.0,21.3,27.1,16.0
19.5,26.4,2.29,42.9,12.5,25.3,34.0,281.0,13.2,34.6,27.9
92.2,28.9,1.1,289.0,31.6,47.0,68.5,204.0,24.6,33.1,14.3
133.0,52.8,13.3,93.1,9.39,12.4,37.5,1310.0,26.4,40.7,13.0
31.6,16.7,19.6,58.8,34.0,14.5,37.9,737.0,9.91,30.5,9.47
57.8,19.6,10.6,24.1,19.3,14.7,28.6,305.0,13.0,35.5,30.5
70.4,25.5,12.9,48.3,11.2,18.3,40.7,362.0,16.3,20.2,4.53
66.7,23.5,2.13,615.0,82.0,9.65,29.7,422.0,28.9,23.9,13.0
31.6,12.4,18.3,158.0,24.1,5.78,20.9,965.0,25.9,22.1,12.2
86.6,24.1,11.4,204.0,38.9,51.9,90.6,673.0,31.1,36.8,10.1
118.0,31.9,11.0,42.2,21.3,23.3,47.8,352.0,15.5,19.6,8.9
61.5,16.8,10.3,40.7,28.4,3.72,11.5,1018.0,33.4,50.5,12.3
34.9,16.1,5.52,470.0,53.3,73.0,119.0,704.0,26.9,28.1,4.61
28.6,17.5,18.4,160.0,24.8,16.5,40.7,1065.0,26.2,26.9,8.51
25.5,12.4,7.04,225.0,29.7,13.5,23.3,346.0,20.9,36.8,13.0
31.3,28.6,6.61,302.0,45.7,23.7,40.7,470.0,42.2,62.1,136.0
115.0,39.2,15.1,44.9,46.1,46.1,91.4,1055.0,25.3,32.8,17.3
76.4,41.4,11.4,97.3,44.1,2.71,6.79,147.0,24.4,34.9,5.73
99.1,28.6,4.49,22.3,17.6,23.3,45.7,375.0,25.3,39.6,9.82
74.3,21.1,7.57,77.7,13.6,21.7,37.5,449.0,30.0,34.9,14.2
93.1,31.1,9.06,151.0,5.0,7.17,26.2,1134.0,2.89,1.0,3.05
10.1,22.3,16.7,27.1,35.5,10.6,41.8,567.0,28.1,47.4,8.06
27.6,39.2,48.3,164.0,25.3,6.38,38.9,882.0,21.5,31.3,10.6
12.6,20.5,6.61,170.0,30.0,10.3,40.0,717.0,19.3,17.5,20.0
100.0,28.4,16.0,124.0,59.4,41.0,101.0,3162.0,5.99,9.06,2.07
23.7,23.9,5.73,135.0,17.3,19.3,163.0,2091.0,20.7,23.7,11.4
75.0,24.8,5.99,21.3,22.7,32.8,79.9,599.0,29.7,46.6,15.4
54.7,46.6,16.3,167.0,33.7,16.7,27.4,483.0,46.1,62.6,9.56
52.8,28.6,11.7,64.4,30.0,17.9,39.6,1144.0,18.4,21.1,7.84
73.0,20.5,5.99,253.0,40.3,4.66,22.1,514.0,19.3,25.3,13.8
27.9,17.5,6.1,23.9,12.5,79.9,129.0,1009.0,5.42,9.56,8.43
89.0,77.7,8.06,165.0,39.2,45.7,151.0,1263.0,15.4,27.1,2.84
11.2,1.83,47.8,147.0,150.0,34.0,88.2,1084.0,22.7,22.7,7.7
112.0,32.8,5.94,337.0,38.2,5.99,24.1,644.0,31.9,45.7,20.7
28.9,20.4,8.43,91.4,41.0,14.9,24.8,355.0,27.9,31.1,1.63
12.7,13.7,1.0,1000.0,117.0,14.9,28.4,372.0,18.6,20.4,2.09
59.9,24.6,9.06,17.2,24.4,13.9,29.2,403.0,1.2,9.73,2.97
29.4,16.7,17.3,129.0,28.4,4.7,31.6,316.0,12.4,34.9,19.6
47.4,33.4,3.4,131.0,40.0,15.4,24.4,300.0,45.3,61.0,16.8
13.6,8.74,1.0,4.14,23.9,31.1,53.3,457.0,20.7,31.6,6.61
106.0,108.0,6.79,74.3,53.8,10.4,25.7,567.0,60.4,88.2,28.1
39.6,13.2,14.1,292.0,54.2,1.0,3.31,31.9,18.4,14.5,11.9
88.2,54.7,7.43,129.0,41.0,22.9,43.3,279.0,32.5,33.7,8.9
29.4,16.1,24.4,500.0,147.0,24.1,43.7,325.0,30.2,39.2,18.3
72.3,48.3,12.9,33.4,45.3,2.86,18.1,1000.0,44.9,71.7,17.2
36.8,13.7,12.6,30.2,48.7,25.7,44.5,340.0,21.3,31.1,8.82
109.0,45.3,16.1,147.0,57.8,5.52,15.5,316.0,42.9,66.7,18.3
27.4,19.8,3.37,239.0,42.6,110.0,179.0,1395.0,29.7,46.6,12.7
25.9,30.2,1.75,392.0,21.1,10.3,23.1,372.0,25.5,17.0,9.73
16.0,7.77,7.17,67.3,27.1,24.6,48.3,343.0,15.4,17.8,10.4
118.0,56.7,16.0,19.8,29.2,18.3,28.4,407.0,22.5,41.4,9.14
36.5,18.1,7.7,20.4,20.2,12.3,43.3,610.0,12.0,16.3,7.23
35.5,14.6,16.5,33.4,32.2,4.03,16.8,300.0,34.9,55.7,16.1
34.3,16.8,3.89,176.0,40.7,37.9,73.0,379.0,61.5,88.2,7.7
13.8,19.3,31.6,311.0,84.3,9.73,30.2,250.0,31.9,54.2,14.1
66.1,22.3,17.6,41.4,38.5,20.9,25.3,365.0,28.4,48.3,15.7
32.2,14.9,63.8,181.0,34.0,10.7,32.5,610.0,33.7,30.0,16.8
8.74,19.8,10.0,191.0,39.2,35.2,57.8,337.0,18.4,25.9,12.3
103.0,23.9,63.8,61.0,82.8,73.0,223.0,1420.0,17.8,23.5,2.64
98.2,33.4,15.3,43.3,15.0,88.2,147.0,1486.0,26.2,38.2,8.13
25.0,14.6,12.6,139.0,33.4,10.1,22.7,433.0,22.5,33.1,2.0
110.0,36.8,8.35,19.6,36.8,20.2,51.4,3078.0,9.82,33.1,15.0
58.3,18.8,8.58,15.3,60.4,31.3,139.0,1241.0,13.3,26.4,13.1
20.9,8.2,7.91,178.0,34.0,10.6,21.3,843.0,13.1,19.5,14.3
105.0,58.8,20.7,264.0,75.0,44.9,71.7,1124.0,26.9,36.2,13.2
64.9,29.4,17.0,51.4,17.3,74.3,104.0,956.0,40.0,47.0,10.8
88.2,25.0,12.7,211.0,35.9,30.0,34.6,385.0,20.9,23.1,13.9
69.2,18.1,9.39,164.0,27.9,13.5,26.9,259.0,47.4,69.8,27.6
51.9,28.6,21.7,26.2,38.9,21.1,39.2,237.0,16.8,35.5,17.0
28.4,20.4,25.3,51.9,24.8,4.96,16.3,922.0,23.5,42.6,11.9
45.3,21.5,41.0,85.8,66.7,23.3,30.2,237.0,31.6,42.6,7.84
157.0,73.7,17.0,193.0,47.4,11.7,20.4,375.0,23.5,26.9,15.8
31.6,24.6,8.74,94.7,15.3,68.5,173.0,1084.0,26.4,37.2,8.66
139.0,37.5,14.3,167.0,36.8,43.3,85.8,1554.0,19.3,24.1,18.4
56.7,33.7,39.2,135.0,59.9,17.8,25.3,365.0,24.6,28.9,8.06
79.9,31.9,8.66,211.0,11.4,28.4,40.3,257.0,23.7,40.3,10.4
49.6,11.1,11.0,161.0,58.3,20.9,52.3,866.0,25.0,41.8,8.06
79.1,30.8,11.7,31.6,66.1,5.33,20.0,906.0,21.1,30.8,8.98
36.5,21.7,10.1,184.0,30.5,102.0,175.0,1018.0,19.1,36.5,8.9
50.0,13.0,7.23,139.0,29.2,54.7,118.0,1554.0,24.1,26.7,1.49
20.7,33.7,20.4,13.6,1.0,27.1,38.5,334.0,27.9,36.5,8.2
58.8,22.5,2.67,292.0,27.6,6.73,23.5,1433.0,27.9,40.7,12.9
52.3,14.6,11.4,127.0,43.3,17.9,33.4,483.0,32.8,42.6,13.8
86.6,29.7,20.0,57.8,92.2,16.4,31.1,340.0,17.3,34.3,11.2
91.4,55.2,10.1,355.0,44.5,59.9,103.0,757.0,38.9,44.9,13.0
32.5,14.5,9.56,52.8,18.8,22.3,37.2,483.0,16.7,43.3,18.6
57.8,32.5,13.9,692.0,179.0,14.5,25.7,257.0,15.5,25.5,12.3
65.5,19.8,5.19,173.0,34.9,35.9,61.5,355.0,17.2,34.0,1.02
64.9,22.9,19.1,704.0,106.0,4.66,18.4,757.0,18.4,26.2,5.47
5.67,17.8,1.32,186.0,38.5,25.7,30.8,519.0,22.5,26.9,10.6
57.8,32.5,14.6,108.0,28.9,13.7,38.5,352.0,18.6,17.6,13.1
189.0,153.0,12.1,138.0,28.1,6.79,15.1,655.0,41.0,59.4,7.37
31.9,26.9,63.8,308.0,138.0,4.1,22.5,274.0,34.3,66.1,46.1
30.0,11.0,7.7,127.0,34.0,18.8,32.2,368.0,16.7,29.7,5.94
16.4,13.9,5.88,19.1,36.2,86.6,120.0,1084.0,40.3,50.5,18.3
46.6,18.3,10.6,17.0,50.9,37.9,63.8,466.0,34.9,50.0,18.3
27.6,21.1,14.5,118.0,40.3,132.0,207.0,594.0,41.0,48.7,5.99
62.6,18.4,9.91,202.0,36.5,392.0,547.0,764.0,27.9,47.0,15.3
92.2,47.0,18.9,123.0,20.5,1.21,1.01,13.3,18.6,27.9,1.36
50.9,30.2,3.85,9.39,26.7,11.7,34.3,359.0,29.2,41.0,5.38
53.8,14.7,11.8,112.0,51.4,42.2,88.2,764.0,24.1,34.3,9.65
102.0,30.8,10.8,164.0,18.8,34.9,50.0,610.0,56.2,73.0,21.9
72.3,39.2,12.6,183.0,32.2,61.0,95.6,1186.0,20.7,25.3,7.17
86.6,31.1,2.97,239.0,31.6,18.8,37.5,457.0,22.9,33.7,5.14
110.0,35.2,46.1,147.0,44.9,3.92,20.9,698.0,20.7,33.7,9.31
42.6,24.1,5.28,42.6,11.5,83.5,213.0,1928.0,23.9,30.2,7.3
9.91,25.5,8.58,109.0,33.7,16.5,25.3,509.0,22.5,36.8,15.8
106.0,54.2,7.99,147.0,35.2,33.1,69.2,777.0,26.7,35.9,8.35
34.9,17.2,6.04,244.0,40.7,26.9,47.4,474.0,59.9,70.4,24.4
4.22,7.57,26.7,311.0,67.3,14.3,32.2,322.0,18.8,26.7,11.2
54.2,24.4,7.64,25.7,57.8,21.9,32.8,433.0,27.9,54.2,5.94
36.5,14.5,1.67,204.0,50.0,17.2,26.9,461.0,16.4,30.0,13.0
75.7,18.9,11.4,161.0,36.2,16.0,30.0,133.0,21.5,22.1,13.3
29.4,22.3,26.7,457.0,49.1,8.2,21.3,441.0,20.9,41.0,8.74
49.6,16.1,8.13,178.0,17.8,8.74,36.5,583.0,21.9,35.9,6.92
4.74,18.9,18.1,15.0,7.84,9.39,18.1,328.0,18.9,20.7,8.13
56.2,37.2,8.51,30.5,45.7,48.7,129.0,698.0,2.23,7.91,13.2
85.1,28.6,11.1,101.0,62.1,10.5,27.1,1310.0,27.1,37.2,10.7
14.2,15.4,33.7,95.6,67.3,18.8,33.4,253.0,22.1,29.7,4.53
120.0,57.3,10.7,118.0,29.4,7.57,27.9,866.0,20.7,38.9,10.3
46.6,20.7,8.98,13.9,41.0,20.4,55.7,1700.0,23.3,36.2,6.38
29.7,20.7,8.06,213.0,37.9,23.9,49.1,244.0,48.3,67.9,21.5
79.9,26.2,10.7,126.0,18.3,2.79,17.9,914.0,24.1,19.5,15.1
15.7,29.7,11.4,92.2,50.5,4.74,13.3,710.0,1.0,1.0,5.33
149.0,110.0,20.2,200.0,22.3,13.3,33.4,791.0,13.7,26.9,32.8
85.8,23.9,28.4,142.0,112.0,67.3,178.0,991.0,16.0,25.3,1.0
52.3,37.2,2.81,292.0,36.2,15.7,59.4,1700.0,21.5,25.3,9.82
160.0,157.0,22.9,79.9,77.0,5.28,22.1,851.0,24.6,17.3,11.4
99.1,19.6,16.7,8.58,36.2,23.9,45.3,284.0,28.4,40.3,7.23
31.3,19.1,10.3,104.0,24.1,24.8,32.8,223.0,1.53,6.04,3.75
14.3,22.1,13.5,93.1,41.8,15.5,20.4,244.0,17.5,30.0,13.9
88.2,52.8,27.1,55.7,44.1,33.7,52.3,359.0,13.5,42.2,97.3
38.9,20.2,7.84,124.0,22.3,13.8,30.2,302.0,17.2,14.2,12.1
175.0,49.1,15.8,161.0,30.0,35.9,56.2,269.0,18.9,24.6,16.4
125.0,61.0,14.5,173.0,23.1,30.0,48.3,284.0,37.5,36.5,19.5
26.4,13.7,7.57,4.29,14.5,13.8,31.6,349.0,2.76,11.1,4.0
54.2,22.3,13.0,161.0,62.6,31.9,45.7,284.0,25.0,29.2,4.91
13.2,6.79,10.3,178.0,29.2,22.5,38.2,334.0,13.6,27.6,10.4
20.0,23.1,14.5,179.0,34.6,11.3,30.2,276.0,10.4,11.5,4.07
32.8,20.9,16.7,632.0,120.0,3.55,29.4,1640.0,22.3,34.6,6.15
30.5,48.3,5.83,167.0,18.3,16.0,24.4,418.0,32.2,42.6,16.8
75.7,28.6,13.6,118.0,37.9,59.4,105.0,2148.0,16.1,18.6,5.0
50.5,20.0,10.8,175.0,26.2,26.4,31.3,337.0,23.3,34.0,6.21
34.9,20.4,16.7,23.1,12.9,38.2,52.3,407.0,5.33,10.6,1.88
30.8,12.3,30.2,157.0,63.8,18.8,36.5,255.0,15.3,25.9,1.43
56.2,27.4,6.15,225.0,71.7,15.5,24.4,349.0,14.1,20.5,11.9
16.3,9.31,12.3,79.1,50.0,4.41,21.1,297.0,25.3,33.7,7.1
18.9,5.94,12.2,121.0,30.0,19.6,36.5,267.0,17.9,27.6,14.3
49.1,9.91,1.57,422.0,15.4,18.4,30.5,478.0,33.1,61.0,7.43
20.4,15.0,67.9,150.0,13.3,67.9,124.0,1685.0,25.7,36.8,5.99
23.9,33.7,22.1,14.1,43.7,19.1,40.3,227.0,28.9,41.4,9.06
71.0,22.3,3.4,2.79,24.1,40.7,96.5,1731.0,15.1,26.9,11.3
27.4,24.1,23.9,8.74,30.5,9.47,23.5,661.0,3.25,7.64,5.78
25.3,28.4,10.8,87.4,41.8,8.9,18.8,414.0,15.0,25.5,4.37
12.6,26.2,20.5,181.0,77.7,61.0,107.0,2129.0,17.2,21.9,16.3
165.0,37.5,16.3,223.0,66.7,10.5,20.7,441.0,25.5,37.9,16.3
64.4,26.9,34.3,418.0,113.0,25.3,67.3,1275.0,25.3,40.3,18.3
36.8,8.35,7.23,583.0,132.0,24.6,54.7,334.0,22.9,39.6,14.5
84.3,48.3,10.9,125.0,18.1,17.9,35.9,337.0,21.7,25.9,7.99
8.66,22.5,5.28,250.0,38.5,20.0,37.5,673.0,2.86,3.19,13.5
7.57,4.91,2.64,372.0,19.1,15.5,34.3,227.0,21.5,23.9,10.2
30.5,37.5,8.98,99.1,28.9,9.82,20.7,578.0,16.4,24.4,14.9
7.91,21.7,9.06,189.0,18.8,62.6,96.5,1894.0,7.57,7.04,49.6
7.17,16.3,13.0,104.0,39.2,5.09,16.7,757.0,15.1,18.9,1.49
106.0,34.3,31.9,58.8,67.3,14.3,40.7,281.0,18.3,24.1,9.31
94.7,82.8,12.9,145.0,28.9,23.9,63.2,1540.0,24.1,37.2,10.6
57.3,25.7,16.1,41.4,29.7,20.7,27.9,259.0,34.0,42.9,8.28
16.4,20.7,6.79,14.3,30.5,6.79,15.8,470.0,11.3,20.9,34.9
68.5,47.8,9.06,25.9,33.1,42.6,73.0,1176.0,32.5,43.7,8.35
14.3,15.5,14.1,121.0,27.4,28.1,46.6,615.0,18.6,23.1,9.22
86.6,30.2,4.57,557.0,91.4,20.5,34.0,400.0,22.5,42.2,12.1
29.4,42.6,5.94,18.9,30.0,77.7,122.0,1065.0,17.8,19.3,4.57
36.8,23.7,28.1,305.0,95.6,2.92,14.1,1009.0,24.4,36.5,8.66
67.3,32.5,17.8,181.0,27.6,12.6,23.1,437.0,42.9,63.8,4.57
32.8,16.0,10.2,34.9,12.0,14.6,25.9,410.0,30.5,42.6,8.66
35.2,47.4,13.1,227.0,46.6,11.3,29.4,276.0,20.2,16.5,2.19
71.7,47.4,15.7,215.0,20.4,10.7,19.3,331.0,1.39,9.22,2.89
85.8,38.2,13.2,184.0,41.8,20.0,81.3,1420.0,77.0,121.0,47.0
66.7,18.3,11.8,120.0,34.0,36.5,51.4,437.0,22.1,17.9,3.31
17.0,4.37,3.72,257.0,33.4,8.58,22.3,528.0,18.1,14.9,5.47
62.1,32.8,6.98,129.0,27.1,16.0,34.9,533.0,19.3,33.4,15.4
35.9,13.5,6.21,519.0,76.4,12.3,49.6,2227.0,29.2,39.6,15.4
63.2,37.2,35.9,168.0,123.0,23.7,42.2,264.0,19.3,31.1,1.63
75.7,14.6,4.33,151.0,35.9,6.38,46.6,396.0,24.6,38.2,11.9
60.4,26.4,7.5,15.4,47.0,32.5,69.8,1165.0,12.7,23.5,9.65
120.0,107.0,7.43,158.0,54.7,20.0,32.5,279.0,29.7,46.6,11.5
36.5,19.1,23.3,279.0,101.0,13.6,22.9,279.0,37.2,36.5,14.9
28.6,22.1,8.9,15.3,63.8,26.9,70.4,698.0,21.3,34.6,5.09
8.66,15.5,14.5,41.8,20.5,21.9,40.0,211.0,29.2,34.9,20.4
50.5,15.5,3.92,523.0,66.1,2.97,12.1,1155.0,16.4,27.1,7.23
38.5,30.5,13.1,21.3,24.4,16.7,59.9,874.0,28.9,25.9,16.4
9.39,17.8,3.16,229.0,34.6,9.31,13.6,505.0,36.2,56.2,16.3
18.4,10.6,9.56,86.6,22.1,34.0,42.9,311.0,22.9,25.0,6.21
26.9,18.3,5.09,176.0,34.3,32.2,44.5,359.0,21.7,32.5,9.06
19.1,21.7,8.35,164.0,59.9,4.29,38.5,982.0,33.4,42.6,7.84
35.2,12.0,12.6,115.0,44.9,66.7,176.0,799.0,33.7,46.6,10.3
35.2,15.3,3.59,179.0,40.3,12.4,32.8,547.0,18.1,26.4,18.8
40.0,22.5,1.0,737.0,63.8,23.3,25.3,294.0,24.8,37.5,15.8
84.3,25.9,23.5,24.8,18.1,5.99,10.6,791.0,28.6,35.2,13.0
3.46,16.1,11.5,109.0,26.7,13.1,31.3,626.0,28.6,31.9,15.5
37.5,11.8,38.2,365.0,79.9,5.19,22.5,906.0,26.4,36.8,8.28
89.0,33.7,13.8,28.4,16.5,75.7,227.0,1382.0,19.1,26.2,6.61
67.9,19.1,21.5,43.3,57.8,40.0,55.2,673.0,12.7,15.3,8.13
20.4,13.7,6.61,11.4,16.4,30.2,45.7,418.0,24.8,22.5,4.87
14.7,17.0,18.3,21.3,27.9,44.9,56.2,325.0,24.8,26.7,10.5
19.8,18.4,10.3,18.4,10.4,40.0,124.0,750.0,23.7,27.9,3.28
45.7,14.2,1.0,437.0,55.2,11.0,20.4,319.0,18.6,30.8,3.13
70.4,55.7,58.3,198.0,56.7,10.6,9.39,359.0,24.1,16.8,12.7
4.33,1.01,7.17,5.0,1.45,5.88,17.5,389.0,23.9,24.1,10.6
44.9,48.7,13.8,227.0,32.8,4.1,20.7,552.0,15.5,23.7,23.7
58.3,17.8,15.7,269.0,44.5,16.5,40.3,379.0,25.5,20.4,8.06
45.3,43.7,41.0,198.0,153.0,14.9,21.3,200.0,22.9,22.9,11.7
59.9,15.4,11.1,78.4,8.13,9.91,34.6,991.0,17.8,31.9,5.14
42.2,15.7,10.4,193.0,11.0,30.8,43.3,382.0,17.6,23.1,2.29
15.1,11.2,12.2,271.0,44.9,15.3,51.4,2247.0,1.0,4.91,1.53
72.3,40.7,17.0,88.2,23.7,13.8,25.7,319.0,25.9,34.0,9.73
87.4,66.1,11.7,121.0,25.7,22.5,37.2,410.0,15.7,16.7,1.57
31.1,24.1,12.3,89.8,42.2,38.9,55.7,328.0,27.4,46.1,10.9
51.9,23.9,2.76,271.0,40.3,25.3,28.9,211.0,22.3,32.8,6.55
48.7,20.0,8.98,9.31,36.5,10.9,20.9,403.0,18.4,33.1,11.2
69.8,26.4,11.4,172.0,55.7,42.2,136.0,649.0,5.67,5.14,12.2
44.9,16.4,7.37,308.0,39.6,1.75,21.7,851.0,22.5,29.4,10.9
112.0,34.6,14.9,104.0,40.0,19.1,28.1,274.0,15.4,17.3,9.39
41.8,20.0,3.59,13.5,38.9,50.9,79.1,1219.0,1.0,11.7,6.98
86.6,30.0,11.3,157.0,23.1,21.5,53.3,557.0,1.24,3.75,5.38
62.6,29.7,8.13,271.0,44.5,46.6,86.6,1263.0,12.1,11.1,2.31
76.4,57.3,4.53,13.7,11.9,25.7,47.0,352.0,53.8,72.3,8.43
61.5,23.3,16.3,281.0,52.8,24.1,106.0,1540.0,20.2,31.3,13.8
